type,coordinates long,coordinates lat,category,name,info,area_total_m2,perimeter_total_m,area_perimeter_ratio_total
Feature,13.450613642183212,52.60632673231486,Grünanlage,Flaischlenstr.,an der Fußgängerbrücke,2207.25,291.58,7.5699
Feature,13.501386397226966,52.61819510047942,Grünanlage,Am Siedlungsring/ Kappgrabengrünzug,,39342.82,4427.69,8.8856
Feature,13.481378789509755,52.618919811521444,Grünanlage,Am Rübländer Graben,Am Auepark,2240.18,447.79,5.0027
Feature,13.473394552513083,52.55189468845139,Grünanlage,Else-Jahn-Str. 39,,941.63,127.0,7.4142
Feature,13.497841495470626,52.61406706050492,Grünanlage,Bedeweg / Achillesstr. / Ingwäonenweg,Park an den Käsematten,14751.87,778.98,18.9374
Feature,13.458670573653972,52.588896366548234,Grünanlage,Am Fließ,Fließgraben,1228.13,485.11,2.5317
Feature,13.474554369569391,52.55240729674416,Grünanlage,Sulzfelder Str. 8-14,,1044.68,166.6,6.2708
Feature,13.440679122380706,52.55997324542976,Grünanlage,Wigandstaler Str. 39 A,,3415.36,503.87,6.7783
Feature,13.453947175496188,52.560132732788134,Grünanlage,Große Seestr. 95,zw. Nr. 96 u. Nr. 16a,631.09,110.9,5.6904
Feature,13.497465798817782,52.61218286405041,Grünanlage,Münchehagenstr.,Wäldchen nördlich Hentzeweg,5760.42,318.9,18.0633
Feature,13.483785917426854,52.59463176404643,Grünanlage,Lindenberger Weg II,,12626.56,2923.23,4.3194
Feature,13.47275293400635,52.553925790068504,Grünanlage,Falkenberger Str.5-26/Buschallee 93A-96A,,5592.99,1011.08,5.5317
Feature,13.472622030313785,52.59434315792792,Grünanlage,Lindenberger Weg,Okertalstraße 13/19,8787.23,609.67,14.4131
Feature,13.471302854186861,52.55144509105216,Grünanlage,"Gartenstr. 6, Hansastr. 151","südl. Else-Jahn-Str., westl Hansastr.",30200.93,1468.44,20.5666
Feature,13.477360742817677,52.55989192560006,Grünanlage,Brodenbacher Weg 31 Grünanlage,Liebermannstr./ Piesporter Str.,3631.96,309.85,11.7218
Feature,13.476502902758364,52.61612387844916,Grünanlage,Danewendplatz,,3843.67,287.16,13.3853
Feature,13.480552759471264,52.55423789122064,Grünanlage,Hansastr. 173,zwischen Gleisschleife u. KGA Giersstr.,4716.1,300.87,15.6747
Feature,13.47834651091257,52.55013783949056,Grünanlage,Hansastr.,Orankestrand,5788.17,564.86,10.247
Feature,13.473784454032026,52.59857568117324,Grünanlage,An der Laake 1,Laake Grünzug,20796.02,3037.54,6.8463
Feature,13.476680922287931,52.55486965144475,Grünanlage,Buschallee 87,Falkenberger Str. 27-30,5313.74,789.75,6.7284
Feature,13.48280614659093,52.60893786056076,Grünanlage,Strömannstr.,ehemals an der Straße 56,2485.36,239.96,10.3573
Feature,13.492476423603543,52.61331051415392,Grünanlage,Schmiedebankplatz,,5138.85,329.19,15.6105
Feature,13.459999370489927,52.57690016105794,Grünanlage,Märchenlandpark,"Märchenweg, Am Graben",143359.5,11880.94,12.0663
Feature,13.46221252957211,52.54718336293823,Grünanlage,"Gounodstr. neben 78, ggü. 71",,1384.15,148.92,9.2944
Feature,13.496577436426067,52.61759777444871,Grünanlage,Haduweg (Arboretum),Zum Kappgraben,18325.67,1136.83,16.12
Feature,13.456902914033865,52.59082143948267,Grünanlage,Parkstr. naturnahe Parkanlage,Krugstege neben Kinderheim,16626.76,566.16,29.3678
Feature,13.463600702706422,52.55984622656724,Grünanlage,Liebermannstr. 20,nördlich davon gelegen,902.59,140.6,6.4196
Feature,13.452634812341898,52.572888271356454,Grünanlage,Schmöckpfuhlgrabengrünzug,,77161.55,3884.71,19.8629
Feature,13.424551518623264,52.61572097381838,Grünanlage,Zeuschelstr. neben 125,,2003.54,188.25,10.6427
Feature,13.405529160697892,52.572074723177614,Grünanlage,Pestalozzistr. 9 - 11,,2692.5,339.08,7.9406
Feature,13.442398042536126,52.54229352185993,Grünanlage,Thomas-Mann-Str. hinter 2-12,,2850.8,445.56,6.3982
Feature,13.458205729643865,52.522763314301635,Grünanlage,Zur Marktflagge 10,,6384.72,512.4,12.4604
Feature,13.44441023423152,52.54370542147505,Grünanlage,Hanns-Eisler-Str. neben 6,,1122.29,323.69,3.4672
Feature,13.41577972319694,52.62255821479363,Grünanlage,Idehorst NSG,,18813.42,997.2,18.8663
Feature,13.414104154741214,52.62286228069284,Grünanlage,Möllersfelde III,Barnimer Dörferweg,22459.52,4100.66,5.4771
Feature,13.518908337050966,52.6451701418688,Grünanlage,Straße 7,verlängerte Str. 7/südl. der Panke,1448.61,1384.72,1.0461
Feature,13.43702470276014,52.56663707003888,Grünanlage,Aidastr./ Tino-Schwierzina-Str.,Schafwaschpfuhlgraben,10488.32,494.26,21.2201
Feature,13.421976704812096,52.5445696185961,Grünanlage,Stargarder Str. 26 und 27,Starplatz,1445.9,156.66,9.2296
Feature,13.434749276792791,52.60537639688049,Grünanlage,Hauptstr. 64A,,5067.96,713.01,7.1078
Feature,13.49227823875357,52.6245690863962,Grünanlage,Karower Chaussee/ Friedrich-Richter-Str.,ehemalige Brunnenschutzzone 2,5022.32,845.96,5.9368
Feature,13.486631070148933,52.61536198458908,Grünanlage,Alt-Karow 30,,6099.18,349.21,17.4658
Feature,13.501305581765658,52.620403668880726,Grünanlage,Siedlungsring zw. 9 und 11,Grünzug Siedlungsring,8958.35,1093.84,8.1898
Feature,13.427304778627258,52.61157498047801,Grünanlage,Schützenstr. ggü. Nr. 39,,1040.25,198.19,5.2488
Feature,13.422586682869682,52.61426254295006,Grünanlage,Jean-Calas-Weg gegenüber Nr. 33,,5645.77,554.03,10.1904
Feature,13.42568351663095,52.613398111402965,Grünanlage,Jean-Calas-Weg neben Nr. 19,Gründreieck mit Holzpodest,1158.33,170.69,6.786
Feature,13.451665886797397,52.58561049721737,Grünanlage,Heinersdorfer Str. hinter 14-22,Blankenburger Feldgraben,10448.67,1090.49,9.5817
Feature,13.46323209036032,52.595755441521526,Grünanlage,Karower Damm,,30542.96,1350.42,22.6174
Feature,13.441001608798983,52.64558379288076,Grünanlage,nördliche Feldmark Lindenhof I,westlich Schönerlinder Str.,55151.7,6165.05,8.9459
Feature,13.403561846328595,52.545995850198636,Grünanlage,Falkplatz,,38675.01,1016.08,38.0631
Feature,13.40952837286855,52.55179167396574,Grünanlage,Arnimplatz,,15317.3,861.38,17.7822
Feature,13.444268334295755,52.54248199393848,Grünanlage,Hanns-Eisler-Str. 2-4,,4559.83,335.2,13.6035
Feature,13.442374706297826,52.54844590000411,Grünanlage,Lehderstr./ Mandelstr.,,2246.48,534.31,4.2045
Feature,13.408626172824292,52.53194876779904,Grünanlage,Teutoburger Platz,,5568.21,459.89,12.1077
Feature,13.483366684146642,52.56840188601728,Grünanlage,südöstl. Malchower Chaussee,,16205.37,3178.16,5.099
Feature,13.495122695779786,52.60135191957918,Grünanlage,Stadtrandpark Neue Wiesen,,127336.56,2524.37,50.4429
Feature,13.4564001105313,52.55547237150045,Grünanlage,Werner-Klemke-Park,Goldfischteich,12221.84,1544.0,7.9157
Feature,13.410152675771439,52.54255963634346,Grünanlage,Topsstr.,,6020.98,487.5,12.3506
Feature,13.453287221641974,52.552509485697236,Grünanlage,Kreuzpfuhl,Jürgen Kuczynski-Park,14487.56,1345.31,10.7689
Feature,13.42814602239506,52.605030347273235,Grünanlage,Kalvinistenweg,Grünstreifen,6730.77,866.99,7.7634
Feature,13.475623870520298,52.57503577752706,Grünanlage,Malchower Aue,,114427.16,21925.87,5.2188
Feature,13.426239624982347,52.54020163498901,Grünanlage,Fröbelplatz,,9311.64,743.16,12.5298
Feature,13.444673450720147,52.538249007058894,Grünanlage,Storkower Str. hinter 26-90,Kniprodestr. neben 96,12416.18,1419.3,8.7481
Feature,13.445351388903559,52.53931160680628,Grünanlage,Emmi-und-Wilhelm-Blank-Platz,Storkower Platz,2213.04,185.7,11.9173
Feature,13.433669738905783,52.538647740378984,Grünanlage,Ernst-Thälmann-Park,,107967.94,5472.07,19.7307
Feature,13.43351469679638,52.54412683287555,Grünanlage,"Preußstr. neben 5, 6, 7",Lisztplatz,1649.7,262.61,6.2819
Feature,13.438456051192606,52.547539871269876,Grünanlage,Gubitzstr. 18-20/ Ostseestr.62-76,,5883.22,636.64,9.241
Feature,13.429378990594572,52.54784777240063,Grünanlage,Prenzl. Allee/ Erich-Weinert-Str. 91,Am Springbrunnen,1440.1,153.77,9.3651
Feature,13.42288459251899,52.54904007092876,Grünanlage,Humannplatz,,14914.04,784.93,19.0005
Feature,13.412928504484075,52.532196990022186,Grünanlage,Senefelderplatz,,1601.43,200.56,7.9847
Feature,13.419465342625642,52.54287991351049,Grünanlage,Helmholtzplatz,,9678.28,597.83,16.1891
Feature,13.479083558600125,52.56982621799521,Grünanlage,nordwestl. Malchower Chaussee,,15674.79,2664.29,5.8833
Feature,13.483004940428447,52.621005667414394,Grünanlage,Aue-Park,Röländer Str./ Busonistraße,21222.71,1484.02,14.3009
Feature,13.431259841377589,52.55033456140894,Grünanlage,Prenzlauer Allee/ Ostseestr.,Erich-Weinert-Park,8516.02,700.84,12.1512
Feature,13.425003826499783,52.539364608901614,Grünanlage,Prenzlauer Allee/ Danziger Str.,Springbrunnen Schirmkinder,952.18,126.37,7.5346
Feature,13.462500804290771,52.55607103066907,Grünanlage,Park Am Weißen See,,113556.98,4931.94,23.0248
Feature,13.492138122772815,52.55376949603744,Grünanlage,Park am Faulen See,Naturschutzgebiet,248875.57,2265.66,109.8469
Feature,13.46294523995469,52.53578724250451,Grünanlage,Volkspark Prenzlauer Berg,,279676.68,2840.2,98.4709
Feature,13.398809596189636,52.55676488325269,Grünanlage,Bornholmer Str. bis Esplanade,Mauergrünzug,14686.94,1062.51,13.8228
Feature,13.457735889416458,52.53440265744887,Grünanlage,Syringenplatz,,8292.99,445.98,18.5952
Feature,13.416993531907083,52.536290732322605,Grünanlage,Kollwitzplatz,,5918.98,541.51,10.9306
Feature,13.418042621935095,52.53687964517678,Grünanlage,Kollwitzstr. 67/ Wörther Str. 34,Schöne Ecke,772.97,115.38,6.6994
Feature,13.429648814582016,52.582576266083954,Grünanlage,Pasewalker Str./Schmöckpfuhlgraben,An der Löffelbrücke,3082.25,415.84,7.412
Feature,13.461065547891797,52.52190022129521,Grünanlage,Blankensteinpark,Richard-Ermisch-Str.,36283.11,1195.29,30.355
Feature,13.449633275051166,52.533668167121355,Grünanlage,Grünzug von S-Bhf. Greifsw. Str. nach,S-Bhf. Landsberger Allee,7860.86,989.58,7.9436
Feature,13.4401040608489,52.562333188638675,Grünanlage,Am Steinberg - Grünanlage am Teich,KGA Freies Land,1161.75,549.24,2.1152
Feature,13.40403092274413,52.58690171294364,Grünanlage,Dietzgenstr. bis Waldowstr.,Kreuzgrabengrünzug,2182.92,1087.05,2.0081
Feature,13.42660087934858,52.587767475648235,Grünanlage,Blankenburger Str. 141,,688.24,179.87,3.8263
Feature,13.378978026997071,52.63380085070127,Grünanlage,Am Tegeler Fließ,NSG Niedermoorwiesen,8761.21,1232.92,7.106
Feature,13.40644938302563,52.57527957093078,Grünanlage,Ossietzkystr./ Majakowskiring,,2025.79,302.69,6.6926
Feature,13.456639078899926,52.64745223810064,Grünanlage,Lietzengrabenniederung I,östlich Schönerlinder Str.,62351.37,2619.43,23.8034
Feature,13.4920478841177,52.63004186295916,Grünanlage,Wolfgang-Heinz-Str. südl. 45,Ernst-Busch-Str. 25,11525.62,1126.43,10.232
Feature,13.413215842192246,52.60635365902301,Grünanlage,Rosenthaler Weg/ Blankenfelder Str.,"Retentionsbecken, Buchholz-West",30951.09,903.52,34.2562
Feature,13.40268921770137,52.56007046110959,Grünanlage,Dolomitenstr. / Trienter Str.,,2160.76,207.38,10.4193
Feature,13.399328362075511,52.55894843661751,Grünanlage,Dolomitenstr. 9-39/ Esplanade,,4571.73,711.99,6.421
Feature,13.445985599963594,52.61523764358679,Grünanlage,Bucher Str. Großer Stein,Naturdenkmal,4388.23,619.82,7.0799
Feature,13.383149421966404,52.63249483143026,Grünanlage,Schildower Str./ Birnbaumring 92,,24813.98,2115.67,11.7286
Feature,13.406404443913361,52.578387917831705,Grünanlage,Schlosspark Schönhausen - Innerer Teil,,77322.95,1515.06,51.0361
Feature,13.408186123541066,52.57319354746635,Grünanlage,Ossietzkystr. 12-26,,3448.27,434.07,7.944
Feature,13.37771232894431,52.57433134296647,Grünanlage,Klemkestr. bis Schützenstr.,Mauergrünzug,16986.41,1125.15,15.097
Feature,13.397184846847026,52.610693409835434,Grünanlage,Zingergrabenniederung I,südliche Feldmark Blankenfelde,96426.93,13107.48,7.3566
Feature,13.395164803998517,52.60511031709594,Grünanlage,Botanische Anlage Blankenfelde II,,224665.54,7708.62,29.1447
Feature,13.408170026965589,52.58905273084743,Grünanlage,Fritz-Reuter-Str. 29-30,Kreuzgrabengrünzug,1765.28,187.27,9.4262
Feature,13.420048380668906,52.604426143257236,Grünanlage,Mazetstr. - Grünzug,,4024.73,599.42,6.7143
Feature,13.41738068508999,52.61260880847281,Grünanlage,Schillingweg,Biotopfläche Krugpfuhl,13403.23,1550.15,8.6464
Feature,13.422430121540899,52.6099902633396,Grünanlage,Grünzug am Siedlungsrand,Rosenthaler Weg/ Blankenfelder Str.,59313.0,3303.36,17.9554
Feature,13.377310687995527,52.60616231419417,Grünanlage,Mönchmühler Straße I,westlich,1241.88,474.19,2.6189
Feature,13.423849828200705,52.605043226980726,Grünanlage,Schweizer Tal - Grünzug,,3513.85,411.43,8.5406
Feature,13.417772828613504,52.6203648496727,Grünanlage,Idehorst Landschaftspark,,35846.45,859.3,41.7159
Feature,13.415568933396704,52.604848278509884,Grünanlage,Rosenthaler Weg/Blaubeerweg,,1509.59,166.72,9.0546
Feature,13.421735645680675,52.60848891996427,Grünanlage,Arnouxstr.,,1351.43,160.1,8.441
Feature,13.415738276554906,52.543051071630046,Grünanlage,Pappelallee 16/17,ehemaliger Friedhof,4837.22,427.3,11.3205
Feature,13.44772403377663,52.54253181037165,Grünanlage,Thomas-Mann-Str.  neben Nr. 35,bis ggü. Nr. 59,3688.11,681.09,5.415
Feature,13.427847191031244,52.53858172986687,Grünanlage,Diesterweg-/ Danziger-/ Ella-Kay-Str.,"Ashkelon Platz, südl. Diesterwegstr. 10",9642.7,590.5,16.3298
Feature,13.402594619125972,52.543645915719786,Grünanlage,Mauerpark,,75102.6,3292.28,22.8117
Feature,13.440532056233973,52.626464741780374,Grünanlage,Schönerlinder Str. östl. III,zw. A 10 und Eisenbahntrasse,106997.56,15385.17,6.9546
Feature,13.43180467270358,52.6225411994578,Grünanlage,Schönerlinder Str. östl. I,zw. A 114 und Straße 180,15565.66,2590.56,6.0086
Feature,13.441356542654368,52.61800995366429,Grünanlage,Bucher Str. nördl. I,zw. Eisenbahntrasse und BAB 114,53718.65,3254.15,16.5078
Feature,13.443712971642315,52.61441979398914,Grünanlage,Bucher Str. südl. III,westl. BAB 114,15294.68,1380.46,11.0794
Feature,13.454958934737308,52.54305478285003,Grünanlage,Gürtelstr. östlich Nr. 25,Michelangelostr. 101 - 107,1045.15,183.3,5.7017
Feature,13.456348370799395,52.54302726376142,Grünanlage,Kniprodestr.vor dem Jüd.Friedhof,Gehölzfläche,4242.57,523.0,8.112
Feature,13.448894193501268,52.54542154280826,Grünanlage,Gürtelstr. neben 35,,1158.83,263.86,4.3918
Feature,13.445194401724258,52.542219921823055,Grünanlage,Pieskower Weg 39,Randgrün - Schule,1679.15,456.36,3.6795
Feature,13.477792922936635,52.58731210797545,Grünanlage,Blankenburger Pflasterweg nördlich,am Golfplatz,213513.52,6703.45,31.8513
Feature,13.499071201250356,52.64747603451771,Grünanlage,Eupener Str. verlängert,NSG Mittelbruch,6497.21,1591.08,4.0835
Feature,13.4209264510531,52.53059213523152,Grünanlage,Heinrich-Roller-Str. 2,ehemaliger Friedhof,15930.91,504.46,31.5801
Feature,13.469160596941055,52.603422367896236,Grünanlage,neben Str. 40/ Upstallgraben,,1412.31,230.13,6.137
Feature,13.448443770490572,52.5814263088295,Grünanlage,Kiebitzweg,,6851.03,1916.56,3.5746
Feature,13.460331877880737,52.58042252835225,Grünanlage,Mörderberg,,36997.24,6269.29,5.9013
Feature,13.452079563051084,52.58741982646326,Grünanlage,östl. Heinersdorfer Str.,Pappelreihe,6938.27,1594.65,4.351
Feature,13.442120097342526,52.58907334413178,Grünanlage,Anlage Blankenburg - Feuchtwiese,,12916.06,1045.02,12.3596
Feature,13.445458413387417,52.542511844243734,Grünanlage,Thomas-Mann-Str. 31-35,Pieskower Weg,1558.27,386.65,4.0302
Feature,13.451341750163719,52.543834170292044,Grünanlage,Michelangelostr. 59 - 63,Riwane Platz,4698.04,309.74,15.1678
Feature,13.455695883095496,52.54159871585355,Grünanlage,Kniprodestr. 64,,2802.21,593.01,4.7254
Feature,13.443123644605208,52.536834055392376,Grünanlage,Anton-Saefkow-Park,,64295.2,2517.03,25.5441
Feature,13.450296366159607,52.53796657240137,Grünanlage,Einsteinstr. vor 16A - 16D/ Kniprodestr.,,4170.04,550.82,7.5706
Feature,13.450625160697443,52.54290193644081,Grünanlage,Kniprodestr./ Michelangelostr.,Hanns-Eisler-Str. 93,26164.7,1801.22,14.5261
Feature,13.446019237266867,52.54008530496463,Grünanlage,Einsteinpark,Storkower Str. hinter 39-51,16792.18,1867.83,8.9902
Feature,13.440651357202677,52.547031725477396,Grünanlage,Ostseeplatz,,9586.53,477.64,20.0708
Feature,13.4475889684266,52.54631197794891,Grünanlage,Greifswalder Str. vor 118-121,zw. Michelangelostr. und Gürtelstr.,7710.86,599.57,12.8606
Feature,13.40199934196191,52.570955697261915,Grünanlage,Paule-Park,"Parkstr. 20 , hinter Rathauscenter",5844.28,969.73,6.0267
Feature,13.379757973488593,52.61729764443926,Grünanlage,Bahnhofstr.,ehemaliger Friedhof 08,12737.59,458.15,27.8025
Feature,13.426553523087561,52.56361286894529,Grünanlage,Prenzlauer Promenade 148,,1232.5,163.88,7.5206
Feature,13.465373302969894,52.52139990261346,Grünanlage,Zum langen Jammer,,6693.24,615.19,10.88
Feature,13.403533831055643,52.6161137734943,Grünanlage,Am Koppelgraben,Buchholzer Straße,2348.45,987.5,2.3782
Feature,13.454255369662917,52.525670880865,Grünanlage,Hausburgpark,Otto-Ostrowski-Str.,10001.22,851.99,11.7387
Feature,13.455933078567515,52.52576724716055,Grünanlage,Agnes-Wabnitz-Str. 10,,1470.55,154.39,9.5248
Feature,13.43753435615241,52.636700834669725,Grünanlage,Am Posseberg I,Gewerbegebiet Pankow Nord,164762.6,8649.49,19.0488
Feature,13.41827662862788,52.541514419016615,Grünanlage,Schliemannstr. 8,,717.1,187.91,3.8162
Feature,13.438396835472522,52.52931309170888,Grünanlage,Kniprodestr./ Werneuchener Wiese,,10525.11,849.4,12.3912
Feature,13.437151808261733,52.53302996952271,Grünanlage,Arnswalder Platz,,15018.54,943.23,15.9224
Feature,13.420105043590421,52.52771503238346,Grünanlage,Mendelssohnstr.,,5346.19,819.67,6.5224
Feature,13.417753518847105,52.53354344236524,Grünanlage,Wasserturmplatz,Diedenhofer-/Belforter-/Knaack-/Kolmarer,13082.47,1057.09,12.3759
Feature,13.448943300474939,52.53632732065067,Grünanlage,Kniprodestr./ Storkower Str. 108,,980.67,316.89,3.0947
Feature,13.459049822556727,52.529886292796085,Grünanlage,Schneeglöckchenstr. ggü. 13-15,Schneeglöckchenstr. 8 - 16,3144.27,358.66,8.7668
Feature,13.45883838581366,52.53030707788064,Grünanlage,Schneeglöckchenstr. vor Nr. 8,,650.25,101.82,6.3864
Feature,13.452159716447841,52.53840357194085,Grünanlage,Storkower Str. 99/ Kniprodestr.,,7214.8,1146.12,6.295
Feature,13.453421941216126,52.53106789859089,Grünanlage,Landsberger Allee/ Storkower Str.,bis S-Bahnhof,2292.55,536.11,4.2763
Feature,13.456512553896538,52.532048202524436,Grünanlage,Syringenweg 23-24,Gehölzfläche am Ambulatorium,2492.48,405.66,6.1443
Feature,13.561040402628217,52.56743466805918,Grünanlage,Geraer Ring  - ehemal. BMX-Bahn,Naturerlebnisgarten für Kinder u. Jugend,3845.64,730.73,5.2627
Feature,13.565788409157523,52.537535400009496,Grünanlage,Kienbergstraße 54/ 56,Öffentliche Grünanlage ab 01.06.2009,5543.41,469.2,11.8147
Feature,13.546226973430967,52.52457307552875,Grünanlage,Marchwitzastraße 51/ 53,Grünanlage nach Kita-Abriss,7496.69,347.57,21.5686
Feature,13.573182865091482,52.57285807672472,Grünanlage,Klandorfer Straße 34/36,und FS 343 (ehemal. Giebelfläche),11921.71,691.93,17.2295
Feature,13.560248756313998,52.55447777457906,Grünanlage,"Ludwig-Renn-Straße 67/ 69,",Grünanlage nach Kita-Abriss,6182.17,320.02,19.3179
Feature,13.571224661643603,52.554266838908894,Grünanlage,"Mehrower Allee 86/ 88,",Grünanlage nach Kita-Abriß,6483.75,322.15,20.1268
Feature,13.558217839092057,52.56902708155216,Grünanlage,Schwarzwurzelpark,Marzahn/ West,6619.77,515.44,12.8429
Feature,13.538744791940848,52.52362753744333,Grünanlage,Märkische Allee - westlich,"an der S-Bahn, südl. Springpfuhlbrücke",30767.19,1991.12,15.4522
Feature,13.5419218048261,52.53216158216292,Grünanlage,Langhoffstr. 2 -26/ Murtzaner Ring 34-68,Wohnhof,11298.69,1330.53,8.4919
Feature,13.569514588223985,52.493653746228006,Grünanlage,südlich Alt Biesdorf bis Heerstraße,an der Wuhle - östlich Einzelgrundstücke,9608.95,2525.82,3.8043
Feature,13.549987513866443,52.50609086553752,Grünanlage,Biesdorfer Baggersee,Biesdorf/Süd,58356.77,4095.87,14.2477
Feature,13.558846661950987,52.51775188955312,Grünanlage,"Biesdorfer Promenade, Biesdorf/ Nord",zw. Eugen-Roth-Weg u. Blumberger Damm,15828.04,2533.35,6.2479
Feature,13.543235570515646,52.50915200998423,Grünanlage,Weißenhöher Straße/ Märkische Allee,südlich Alt Friedrichsfelde/ Alt Biesdorf,18211.48,1400.88,13.0
Feature,13.575225987797536,52.5325718474742,Grünanlage,Mettlacher Straße,zw. KGA und Siedlungsgebiet,1800.52,379.62,4.743
Feature,13.554811250423876,52.53874644291623,Grünanlage,"Grünzug nördl.Pekrun b.Rebhuhnweg,",Manksweg/Scheibenbergstr./Blenheimstr.,25977.34,1757.0,14.785
Feature,13.574664301608387,52.52056580988519,Grünanlage,"""Wuhlegarten"",",südlich Cecilienstr.bis Altentreptower,289940.15,4766.41,60.8299
Feature,13.550794189287332,52.542719524590034,Grünanlage,"Kiebitzgrund, an der Landsberger Allee",Dreiecksfläche,962.42,147.47,6.526
Feature,13.542370959056258,52.539961665235374,Grünanlage,Bruno-Baum-Straße - Grünzug Teil 1,zw. Poelchaustr. und Landsberger Allee,42354.2,3587.65,11.8055
Feature,13.580192180990426,52.54370214858515,Grünanlage,"""Wiesenpark"" Landsberger Tor, 295",Wuhlepark südl. Landsberger Allee,205956.46,3392.42,60.7109
Feature,13.549906109495739,52.53120129946389,Grünanlage,"Allee der Kosmonauten, am Siedlungsgeb.",zw. Cecilienstr. und Annenstraße,3396.6,509.36,6.6684
Feature,13.579731795902582,52.52767060063924,Grünanlage,"""Rohrbruchpark"" bis an die IGA","Wuhletal, nördl.Cecilienstraße, Stat. 186",38616.36,1154.26,33.4556
Feature,13.562911262365626,52.54376142230252,Grünanlage,Dorf Alt-Marzahn - Am Mühlenberg,Grünanlagen bis Marktplatz,7299.55,1689.86,4.3196
Feature,13.566549239901018,52.53627884116901,Grünanlage,Blumberger Damm 31/ 35,Dreiecksfläche,1436.89,192.39,7.4685
Feature,13.557061084299244,52.51351346826497,Grünanlage,"Busbahnhof Biesdorf, Wuhlegartenweg",Gründurchwegung zur Roßlauer/Hafersteig,4054.2,639.59,6.3388
Feature,13.52125120405114,52.51549488027324,Grünanlage,"Friedrichsfelde/Nord, an der KGA",östl.Rhinstraße u.öffentl.Wegeverbindung,8684.58,1583.77,5.4835
Feature,13.55780277004893,52.53428810025895,Grünanlage,Allee der Kosmonauten/ Elisabethstr.,Grünanlage an der Kreuzung,1533.3,153.51,9.9881
Feature,13.573869535301574,52.5262735526452,Grünanlage,Cecilienstraße 182,"zum Wuhlgarten, zur Garzauer Str.",3473.04,530.87,6.5422
Feature,13.549256279661074,52.49752820110734,Grünanlage,Walslebener Platz,Biesdorf/ Süd,9267.88,397.4,23.3213
Feature,13.558856455065659,52.49602386758762,Grünanlage,"Garziner Platz,",Biesdorf/ Süd,4608.32,682.93,6.7479
Feature,13.528379724892574,52.514591295544285,Grünanlage,Valwiger Teich und Umfeld,"östl. Marzahner Chaussee, Valwiger Str.",2971.53,603.83,4.9211
Feature,13.56815700916729,52.5246834950384,Grünanlage,"Buckower Ring, Streifen am Friedhof",und entlang MEON-Park,4662.57,847.01,5.5047
Feature,13.570901870728015,52.512876731738004,Grünanlage,Altentreptower Str.- südlich bis Bahn,Wäldchen,11804.9,1169.26,10.0961
Feature,13.565280470599014,52.51744169999073,Grünanlage,Wäldchen am Griesinger-Krankenhaus,Warener Straße / Am Schlosshof,14322.05,1134.82,12.6206
Feature,13.563582914110144,52.48985490574957,Grünanlage,Schwabenplatz,Biesdorf/ Süd,2967.4,219.26,13.5337
Feature,13.546109067733637,52.5309249159317,Grünanlage,Grünzug Akazienwäldchen zur Poelchaustr.,zw. Allee d.Kosmonauten/Murtzaner Ring,67002.42,3458.0,19.376
Feature,13.586214448523034,52.533999885156426,Grünanlage,"""Rohrbruchpark"" östlich Kienberg","Wuhletal, östlich Kienberg",77591.69,2535.52,30.6019
Feature,13.556103114246753,52.51263822303297,Grünanlage,"Nordpromenade,",Biesdorf/ Süd,6691.92,589.3,11.3558
Feature,13.55785067751416,52.51013338934322,Grünanlage,Schlosspark Biesdorf,Gartendenkmal,32401.03,1253.25,25.8537
Feature,13.563606980625792,52.538836021523785,Grünanlage,"Grünzug Anger, ab AdK/Bärensteinstr.",entlang Schragenfeldstr./ Kienbergstraße,36998.21,2199.29,16.8228
Feature,13.558655934190803,52.54298280772002,Grünanlage,"Dorf Marzahn, Lesegarten, südlich Dorf",am Rebhuhnweg / an der Blenheimstraße,5592.75,877.02,6.377
Feature,13.566121754262038,52.543896777618606,Grünanlage,Landsberger Allee/ Pöhlbergstraße,Grünanlage am Friedhof u.zur Pöhlebergst,6821.19,604.5,11.284
Feature,13.55735678294659,52.53498709186029,Grünanlage,Vierlandenstraße/ Allee der Kosmonauten,westl. AdK,2118.09,218.43,9.6969
Feature,13.564769658857255,52.53765806606907,Grünanlage,Kienbergstr. 34 bis 64,am Giebel Kita u. hinter 11-Geschossern,9953.44,1106.32,8.9969
Feature,13.543988135704943,52.53443369922819,Grünanlage,Poelchaustraße - nördlich,Grünzug am Siedlungsgebiet,10323.89,1071.74,9.6328
Feature,13.54400111470608,52.538262546932096,Grünanlage,Bruno-Baum-Straße - westl.Seite Teilfl.,breiter Grünstreifen entlang Straße,5595.01,904.16,6.1881
Feature,13.540243854101117,52.530089178755844,Grünanlage,Springpfuhlpark Murtzaner Ring/Märkische,zw.H.-Weigel-Platz und neuem Kaufland,57941.27,3363.58,17.226
Feature,13.55414687980606,52.536542806660215,Grünanlage,Fichtelbergstraße 18/28,zum Salanderweg,6614.65,673.32,9.8239
Feature,13.552734632978853,52.536977536615076,Grünanlage,Grünzug Fichtelbergstr/Adk zur Pekrunstr,"an der alten ""Geißenweide""",18260.37,1902.0,9.6006
Feature,13.542134954753244,52.537161030045816,Grünanlage,Paul-Schwenk-Straße Wohnhof,Hof und Flächen um Kita,8718.85,1257.12,6.9356
Feature,13.559875596185414,52.543560786654055,Grünanlage,Dorf Alt-Marzahn - Dorfanger,Alt-Marzahn,6965.53,621.66,11.2047
