type,coordinates long,coordinates lat,category,name,info
Point,13.2226738,52.4882853,Picknicktisch,Picknicktisch,
Point,13.5982388,52.4656521,Picknicktisch,Picknicktisch,
Point,13.3959562,52.5061388,Picknicktisch,Picknicktisch,
Point,13.3960889,52.5063163,Picknicktisch,Picknicktisch,
Point,13.18663,52.5698434,Picknicktisch,Picknicktisch,
Point,13.5784376,52.5369686,Picknicktisch,Picknicktisch,
Point,13.419485,52.4633885,Picknicktisch,Picknicktisch,
Point,13.5795011,52.538272,Picknicktisch,Picknicktisch,
Point,13.5791381,52.5384673,Picknicktisch,Picknicktisch,
Point,13.5792027,52.5384904,Picknicktisch,Picknicktisch,
Point,13.3335571,52.4726356,Picknicktisch,Picknicktisch,
Point,13.1492351,52.4531827,Picknicktisch,Picknicktisch,
Point,13.3015509,52.642866,Picknicktisch,Picknicktisch,
Point,13.2130695,52.5825861,Picknicktisch,Picknicktisch,
Point,13.2131226,52.5825398,Picknicktisch,Picknicktisch,
Point,13.3888619,52.5037676,Picknicktisch,Picknicktisch,
Point,13.3888577,52.5037949,Picknicktisch,Picknicktisch,
Point,13.3888535,52.5038221,Picknicktisch,Picknicktisch,
Point,13.4577135,52.5012299,Picknicktisch,Picknicktisch,
Point,13.5216928,52.4964014,Picknicktisch,Picknicktisch,
Point,13.521667,52.4964388,Picknicktisch,Picknicktisch,
Point,13.510373,52.4930461,Picknicktisch,Picknicktisch,
Point,13.5177248,52.5071918,Picknicktisch,Picknicktisch,
Point,13.5177172,52.507106,Picknicktisch,Picknicktisch,
Point,13.5220456,52.4908933,Picknicktisch,Picknicktisch,
Point,13.522111,52.4908849,Picknicktisch,Picknicktisch,
Point,13.3630219,52.4573163,Picknicktisch,Picknicktisch,
Point,13.3629624,52.4573176,Picknicktisch,Picknicktisch,
Point,13.3629071,52.4573216,Picknicktisch,Picknicktisch,
Point,13.3846611,52.5472055,Picknicktisch,Picknicktisch,
Point,13.3846441,52.5472317,Picknicktisch,Picknicktisch,
Point,13.3849252,52.5473498,Picknicktisch,Picknicktisch,
Point,13.4543634,52.5548819,Picknicktisch,Picknicktisch,
Point,13.3881766,52.5364135,Picknicktisch,Picknicktisch,
Point,13.3882592,52.536371,Picknicktisch,Picknicktisch,
Point,13.4275579,52.4721102,Picknicktisch,Picknicktisch,
Point,13.4273649,52.4720831,Picknicktisch,Picknicktisch,
Point,13.5612412,52.5531385,Picknicktisch,Picknicktisch,
Point,13.5612068,52.5530942,Picknicktisch,Picknicktisch,
Point,13.507667,52.5185072,Picknicktisch,Picknicktisch,
Point,13.3745487,52.5705472,Picknicktisch,Picknicktisch,
Point,13.5741348,52.4638516,Picknicktisch,Picknicktisch,
Point,13.2198449,52.4896858,Picknicktisch,Picknicktisch,
Point,13.6288902,52.4601966,Picknicktisch,Picknicktisch,
Point,13.6286393,52.460048,Picknicktisch,Picknicktisch,
Point,13.1926862,52.5633523,Picknicktisch,Picknicktisch,
Point,13.1929351,52.5629179,Picknicktisch,Picknicktisch,
Point,13.4380399,52.5586095,Picknicktisch,Picknicktisch,
Point,13.43866,52.4847687,Picknicktisch,Picknicktisch,
Point,13.4178232,52.4627182,Picknicktisch,Picknicktisch,
Point,13.4461898,52.4722703,Picknicktisch,Picknicktisch,Frei beweglich. Steht immer mal woanders.
Point,13.3381828,52.5063989,Picknicktisch,Picknicktisch,
Point,13.4117477,52.4340271,Picknicktisch,Picknicktisch,
Point,13.4143667,52.493683,Picknicktisch,Picknicktisch,
Point,13.3885652,52.5312919,Picknicktisch,Picknicktisch,
Point,13.3886498,52.5313105,Picknicktisch,Picknicktisch,
Point,13.388609,52.5313019,Picknicktisch,Picknicktisch,
Point,13.1739854,52.4164245,Picknicktisch,Picknicktisch,
Point,13.4483704,52.4718937,Picknicktisch,Picknicktisch,
Point,13.4296946,52.4886663,Picknicktisch,Picknicktisch,
Point,13.4591666,52.546878,Picknicktisch,Picknicktisch,
Point,13.4592883,52.5469073,Picknicktisch,Picknicktisch,
Point,13.444639,52.4922717,Picknicktisch,Picknicktisch,
Point,13.3829008,52.5006209,Picknicktisch,Picknicktisch,
Point,13.3829173,52.500653,Picknicktisch,Picknicktisch,
Point,13.3828391,52.5006317,Picknicktisch,Picknicktisch,
Point,13.4389505,52.4960303,Picknicktisch,Picknicktisch,
Point,13.5474936,52.417076,Picknicktisch,Picknicktisch,
Point,13.3536243,52.5408507,Picknicktisch,Picknicktisch,
Point,13.3538564,52.5406211,Picknicktisch,Picknicktisch,
Point,13.4444764,52.543748,Picknicktisch,Picknicktisch,
Point,13.4509952,52.5404567,Picknicktisch,Picknicktisch,
Point,13.4509603,52.5403864,Picknicktisch,Picknicktisch,
Point,13.4509082,52.5403335,Picknicktisch,Picknicktisch,
Point,13.4444313,52.5438249,Picknicktisch,Picknicktisch,
Point,13.4444784,52.5436853,Picknicktisch,Picknicktisch,
Point,13.4253594,52.5440483,Picknicktisch,Picknicktisch,
Point,13.416215,52.4827991,Picknicktisch,Picknicktisch,
Point,13.416197,52.4827583,Picknicktisch,Picknicktisch,
Point,13.4163307,52.4827771,Picknicktisch,Picknicktisch,
Point,13.4162571,52.4827364,Picknicktisch,Picknicktisch,
Point,13.3904008,52.5010984,Picknicktisch,Picknicktisch,
Point,13.3902838,52.5010989,Picknicktisch,Picknicktisch,
Point,13.5773984,52.5376826,Picknicktisch,Picknicktisch,
Point,13.4867122,52.6571073,Picknicktisch,Picknicktisch,
Point,13.6315428,52.4482392,Picknicktisch,Picknicktisch,
Point,13.308507,52.4733901,Picknicktisch,Picknicktisch,
Point,13.5541037,52.5276703,Picknicktisch,Picknicktisch,
Point,13.5541385,52.5276712,Picknicktisch,Picknicktisch,
Point,13.5686966,52.5521895,Picknicktisch,Picknicktisch,
Point,13.5479769,52.5333051,Picknicktisch,Picknicktisch,
Point,13.1275686,52.4648311,Picknicktisch,Picknicktisch,Fläche im Wald mit Bänken und Tisch aus Paletten gebaut.
Point,13.5482291,52.4760913,Picknicktisch,Picknicktisch,
Point,13.5314311,52.512231,Picknicktisch,Picknicktisch,
Point,13.5313442,52.512271,Picknicktisch,Picknicktisch,
Point,13.5616631,52.5535424,Picknicktisch,Picknicktisch,
Point,13.5363714,52.4961214,Picknicktisch,Picknicktisch,
Point,13.4085864,52.5517313,Picknicktisch,Picknicktisch,
Point,13.4085833,52.5517069,Picknicktisch,Picknicktisch,
Point,13.4086113,52.5518983,Picknicktisch,Picknicktisch,
Point,13.4072112,52.5456561,Picknicktisch,Picknicktisch,
Point,13.4071564,52.5456486,Picknicktisch,Picknicktisch,
Point,13.425762,52.5402142,Picknicktisch,Picknicktisch,
Point,13.4263074,52.540115,Picknicktisch,Picknicktisch,
Point,13.426102,52.5401921,Picknicktisch,Picknicktisch,
Point,13.4147278,52.5305139,Picknicktisch,Picknicktisch,
Point,13.56984,52.4989973,Picknicktisch,Picknicktisch,
Point,13.5697791,52.498971,Picknicktisch,Picknicktisch,
Point,13.5694937,52.4988096,Picknicktisch,Picknicktisch,
Point,13.5694023,52.4987609,Picknicktisch,Picknicktisch,
Point,13.5760227,52.5289468,Picknicktisch,Picknicktisch,
Point,13.1483405,52.453732,Picknicktisch,Picknicktisch,
Point,13.1549213,52.4770652,Picknicktisch,Picknicktisch,poor condition
Point,13.4548721,52.5033487,Picknicktisch,Picknicktisch,
Point,13.4549157,52.5034077,Picknicktisch,Picknicktisch,
Point,13.3047154,52.4581603,Picknicktisch,Picknicktisch,
Point,13.304703,52.4581976,Picknicktisch,Picknicktisch,
Point,13.6096622,52.4119374,Picknicktisch,Picknicktisch,
Point,13.518896,52.4892258,Picknicktisch,Picknicktisch,
Point,13.5188571,52.4892438,Picknicktisch,Picknicktisch,
Point,13.5189302,52.4892911,Picknicktisch,Picknicktisch,
Point,13.5189255,52.4893499,Picknicktisch,Picknicktisch,
Point,13.559677,52.5610315,Picknicktisch,Picknicktisch,
Point,13.5597968,52.5609956,Picknicktisch,Picknicktisch,
Point,13.5598632,52.5610344,Picknicktisch,Picknicktisch,
Point,13.5598737,52.5609882,Picknicktisch,Picknicktisch,
Point,13.4785271,52.4983186,Picknicktisch,Picknicktisch,
Point,13.4786849,52.4982326,Picknicktisch,Picknicktisch,
Point,13.4881786,52.4910951,Picknicktisch,Picknicktisch,
Point,13.4882168,52.4911171,Picknicktisch,Picknicktisch,
Point,13.5292268,52.458899,Picknicktisch,Picknicktisch,
Point,13.5291751,52.4588327,Picknicktisch,Picknicktisch,
Point,13.5284859,52.458433,Picknicktisch,Picknicktisch,
Point,13.7413147,52.427239,Picknicktisch,Picknicktisch,
Point,13.741275,52.4271782,Picknicktisch,Picknicktisch,
Point,13.7411074,52.4272918,Picknicktisch,Picknicktisch,
Point,13.5071931,52.5201736,Picknicktisch,Picknicktisch,
Point,13.4620565,52.526375,Picknicktisch,Picknicktisch,
Point,13.5109502,52.553203,Picknicktisch,Picknicktisch,
Point,13.5148031,52.5541673,Picknicktisch,Picknicktisch,
Point,13.5147025,52.5541264,Picknicktisch,Picknicktisch,
Point,13.5652861,52.5376368,Picknicktisch,Picknicktisch,
Point,13.5710016,52.4566197,Picknicktisch,Picknicktisch,
Point,13.571134,52.4566359,Picknicktisch,Picknicktisch,
Point,13.5681727,52.4557397,Picknicktisch,Picknicktisch,
Point,13.5681014,52.4557087,Picknicktisch,Picknicktisch,
Point,13.4800939,52.5575796,Picknicktisch,Picknicktisch,
Point,13.3591846,52.4665232,Picknicktisch,Picknicktisch,
Point,13.3615476,52.4281686,Picknicktisch,Picknicktisch,
Point,13.5703173,52.4310425,Picknicktisch,Picknicktisch,
Point,13.5702972,52.4310957,Picknicktisch,Picknicktisch,
Point,13.5702811,52.4311504,Picknicktisch,Picknicktisch,
Point,13.570259,52.4312044,Picknicktisch,Picknicktisch,
Point,13.2488185,52.4140161,Picknicktisch,Picknicktisch,
Point,13.3989608,52.546376,Picknicktisch,Picknicktisch,
