type,coordinates long,coordinates lat,category,name,info,aktualisiert
Point,13.4077721,52.5704001,Sitzbank,Sitzbank,,2026-07-15
Point,13.4077526,52.5704304,Sitzbank,Sitzbank,,2026-07-15
Point,13.4077104,52.5694056,Sitzbank,Sitzbank,,2026-07-15
Point,13.4078062,52.5692862,Sitzbank,Sitzbank,,2026-07-15
Point,13.4081495,52.5690514,Sitzbank,Sitzbank,,2026-07-15
Point,13.4075049,52.5697068,Sitzbank,Sitzbank,,2026-07-15
Point,13.4074594,52.5697655,Sitzbank,Sitzbank,,2026-07-15
Point,13.5433292,52.5244976,Sitzbank,Sitzbank,,2026-07-15
Point,13.5433399,52.5243514,Sitzbank,Sitzbank,,2026-07-15
Point,13.5446954,52.5220685,Sitzbank,Sitzbank,,2026-07-15
Point,13.5453604,52.5218645,Sitzbank,Sitzbank,,2026-07-15
Point,13.5456014,52.5217907,Sitzbank,Sitzbank,,2026-07-15
Point,13.5457982,52.5217284,Sitzbank,Sitzbank,,2026-07-15
Point,13.0965305,52.412674,Sitzbank,Sitzbank,,2026-07-15
Point,13.0968092,52.4122673,Sitzbank,Sitzbank,,2026-07-15
Point,13.0959759,52.4130364,Sitzbank,Sitzbank,,2026-07-15
Point,13.5492508,52.520677,Sitzbank,Sitzbank,,2026-07-15
Point,13.5493039,52.5206606,Sitzbank,Sitzbank,,2026-07-15
Point,13.5558231,52.5186649,Sitzbank,Sitzbank,,2026-07-15
Point,13.5558609,52.5186472,Sitzbank,Sitzbank,,2026-07-15
Point,13.5562174,52.5185019,Sitzbank,Sitzbank,,2026-07-15
Point,13.5562642,52.5184851,Sitzbank,Sitzbank,,2026-07-15
Point,13.4669689,52.5736336,Sitzbank,Sitzbank,,2026-07-15
Point,13.4437417,52.5053712,Sitzbank,Sitzbank,,2026-07-15
Point,13.4424209,52.5061817,Sitzbank,Sitzbank,,2026-07-15
Point,13.4423184,52.5047007,Sitzbank,Sitzbank,,2026-07-15
Point,13.4440224,52.5103315,Sitzbank,Sitzbank,,2026-07-15
Point,13.4440199,52.5054117,Sitzbank,Sitzbank,,2026-07-15
Point,13.444004,52.5053965,Sitzbank,Sitzbank,,2026-07-15
Point,13.4436848,52.5053692,Sitzbank,Sitzbank,,2026-07-15
Point,13.4423437,52.506038,Sitzbank,Sitzbank,,2026-07-15
Point,13.4510672,52.5090004,Sitzbank,Sitzbank,,2026-07-15
Point,13.4439651,52.5054108,Sitzbank,Sitzbank,,2026-07-15
Point,13.4436994,52.5053849,Sitzbank,Sitzbank,,2026-07-15
Point,13.4509939,52.509016,Sitzbank,Sitzbank,,2026-07-15
Point,13.4437281,52.5053553,Sitzbank,Sitzbank,,2026-07-15
Point,13.4424871,52.5060448,Sitzbank,Sitzbank,,2026-07-15
Point,13.4421065,52.504718,Sitzbank,Sitzbank,,2026-07-15
Point,13.4440985,52.5103671,Sitzbank,Sitzbank,,2026-07-15
Point,13.4439786,52.5054259,Sitzbank,Sitzbank,,2026-07-15
Point,13.410235,52.5764423,Sitzbank,Sitzbank,,2026-07-15
Point,13.4108758,52.5768165,Sitzbank,Sitzbank,,2026-07-15
Point,13.4117253,52.5774037,Sitzbank,Sitzbank,,2026-07-15
Point,13.4116948,52.5773818,Sitzbank,Sitzbank,,2026-07-15
Point,13.4123459,52.5778271,Sitzbank,Sitzbank,,2026-07-15
Point,13.4123147,52.5778132,Sitzbank,Sitzbank,,2026-07-15
Point,13.413186,52.5782985,Sitzbank,Sitzbank,,2026-07-15
Point,13.4143313,52.5789048,Sitzbank,Sitzbank,,2026-07-15
Point,13.4176314,52.5807753,Sitzbank,Sitzbank,,2026-07-15
Point,13.4176773,52.5807826,Sitzbank,Sitzbank,,2026-07-15
Point,13.4182741,52.5809765,Sitzbank,Sitzbank,,2026-07-15
Point,13.4183292,52.5809834,Sitzbank,Sitzbank,,2026-07-15
Point,13.417125,52.5807413,Sitzbank,Sitzbank,,2026-07-15
Point,13.4171736,52.5807502,Sitzbank,Sitzbank,,2026-07-15
Point,13.4166412,52.5805683,Sitzbank,Sitzbank,,2026-07-15
Point,13.4166792,52.5805747,Sitzbank,Sitzbank,,2026-07-15
Point,13.4156339,52.5804429,Sitzbank,Sitzbank,,2026-07-15
Point,13.415689,52.5804497,Sitzbank,Sitzbank,,2026-07-15
Point,13.4147741,52.5801823,Sitzbank,Sitzbank,,2026-07-15
Point,13.4148129,52.5801928,Sitzbank,Sitzbank,,2026-07-15
Point,13.4136502,52.5800152,Sitzbank,Sitzbank,,2026-07-15
Point,13.4137053,52.5800221,Sitzbank,Sitzbank,,2026-07-15
Point,13.4118328,52.5796482,Sitzbank,Sitzbank,,2026-07-15
Point,13.4118879,52.5796551,Sitzbank,Sitzbank,,2026-07-15
Point,13.4110346,52.579404,Sitzbank,Sitzbank,,2026-07-15
Point,13.4111152,52.5794126,Sitzbank,Sitzbank,,2026-07-15
Point,13.4102211,52.579311,Sitzbank,Sitzbank,,2026-07-15
Point,13.410166,52.5793042,Sitzbank,Sitzbank,,2026-07-15
Point,13.4094902,52.5789813,Sitzbank,Sitzbank,,2026-07-15
Point,13.4094644,52.5789563,Sitzbank,Sitzbank,,2026-07-15
Point,13.4091159,52.5783799,Sitzbank,Sitzbank,,2026-07-15
Point,13.4091091,52.5783571,Sitzbank,Sitzbank,,2026-07-15
Point,13.4086488,52.5774865,Sitzbank,Sitzbank,,2026-07-15
Point,13.4086166,52.5774641,Sitzbank,Sitzbank,,2026-07-15
Point,13.4077886,52.5765613,Sitzbank,Sitzbank,,2026-07-15
Point,13.4077799,52.5765398,Sitzbank,Sitzbank,,2026-07-15
Point,13.4075483,52.5757986,Sitzbank,Sitzbank,,2026-07-15
Point,13.4075444,52.5757695,Sitzbank,Sitzbank,,2026-07-15
Point,13.407826,52.5749985,Sitzbank,Sitzbank,,2026-07-15
Point,13.4078325,52.5749689,Sitzbank,Sitzbank,,2026-07-15
Point,13.4461287,52.5027118,Sitzbank,Sitzbank,,2026-07-15
Point,13.5259524,52.4826566,Sitzbank,Sitzbank,,2026-07-15
Point,13.5260611,52.4826554,Sitzbank,Sitzbank,,2026-07-15
Point,13.5261826,52.4826162,Sitzbank,Sitzbank,,2026-07-15
Point,13.5261451,52.4825049,Sitzbank,Sitzbank,,2026-07-15
Point,13.4182014,52.4830462,Sitzbank,Sitzbank,,2026-07-15
Point,13.4184658,52.4843625,Sitzbank,Sitzbank,,2026-07-15
Point,13.4172456,52.4856167,Sitzbank,Sitzbank,,2026-07-15
Point,13.4162413,52.484762,Sitzbank,Sitzbank,,2026-07-15
Point,13.4162715,52.4848838,Sitzbank,Sitzbank,,2026-07-15
Point,13.4163111,52.4850679,Sitzbank,Sitzbank,,2026-07-15
Point,13.4163292,52.4852051,Sitzbank,Sitzbank,,2026-07-15
Point,13.4163447,52.4852949,Sitzbank,Sitzbank,,2026-07-15
Point,13.4163539,52.4853598,Sitzbank,Sitzbank,,2026-07-15
Point,13.4163895,52.485518,Sitzbank,Sitzbank,,2026-07-15
Point,13.4164511,52.4856983,Sitzbank,Sitzbank,,2026-07-15
Point,13.4162533,52.4830044,Sitzbank,Sitzbank,,2026-07-15
Point,13.376479,52.5316807,Sitzbank,Sitzbank,,2026-07-15
Point,13.3765819,52.5316352,Sitzbank,Sitzbank,,2026-07-15
Point,13.3766391,52.5317402,Sitzbank,Sitzbank,,2026-07-15
Point,13.3766629,52.531715,Sitzbank,Sitzbank,,2026-07-15
Point,13.3766119,52.5316786,Sitzbank,Sitzbank,,2026-07-15
Point,13.376757,52.531693,Sitzbank,Sitzbank,,2026-07-15
Point,13.3732904,52.5348757,Sitzbank,Sitzbank,,2026-07-15
Point,13.3737937,52.5360519,Sitzbank,Sitzbank,,2026-07-15
Point,13.373983,52.5365143,Sitzbank,Sitzbank,,2026-07-15
Point,13.3739471,52.536496,Sitzbank,Sitzbank,,2026-07-15
Point,13.3739424,52.5364776,Sitzbank,Sitzbank,,2026-07-15
Point,13.3740846,52.5364104,Sitzbank,Sitzbank,,2026-07-15
Point,13.3740909,52.5362988,Sitzbank,Sitzbank,,2026-07-15
Point,13.37409,52.5362755,Sitzbank,Sitzbank,,2026-07-15
Point,13.3737668,52.5354478,Sitzbank,Sitzbank,,2026-07-15
Point,13.3737959,52.5354134,Sitzbank,Sitzbank,,2026-07-15
Point,13.4381446,52.4424861,Sitzbank,Sitzbank,,2026-07-15
Point,13.437742,52.4421455,Sitzbank,Sitzbank,,2026-07-15
Point,13.437016,52.4413853,Sitzbank,Sitzbank,,2026-07-15
Point,13.4369857,52.441357,Sitzbank,Sitzbank,,2026-07-15
Point,13.4362947,52.4415512,Sitzbank,Sitzbank,,2026-07-15
Point,13.4354294,52.4415764,Sitzbank,Sitzbank,,2026-07-15
Point,13.5098089,52.5110038,Sitzbank,Sitzbank,,2026-07-15
Point,13.5096514,52.5110714,Sitzbank,Sitzbank,,2026-07-15
Point,13.5171888,52.5114672,Sitzbank,Sitzbank,,2026-07-15
Point,13.5170831,52.5111362,Sitzbank,Sitzbank,,2026-07-15
Point,13.5173795,52.5114644,Sitzbank,Sitzbank,,2026-07-15
Point,13.517528,52.5113042,Sitzbank,Sitzbank,,2026-07-15
Point,13.5173035,52.5111329,Sitzbank,Sitzbank,,2026-07-15
Point,13.3460573,52.5501728,Sitzbank,Sitzbank,,2026-07-15
Point,13.2083828,52.5554959,Sitzbank,Sitzbank,,2026-07-15
Point,13.208156,52.5555264,Sitzbank,Sitzbank,,2026-07-15
Point,13.5589092,52.5654349,Sitzbank,Sitzbank,,2026-07-15
Point,13.5588949,52.5654496,Sitzbank,Sitzbank,,2026-07-15
Point,13.5212064,52.417571,Sitzbank,Sitzbank,,2026-07-15
Point,13.5216355,52.4180078,Sitzbank,Sitzbank,,2026-07-15
Point,13.5204167,52.417391,Sitzbank,Sitzbank,,2026-07-15
Point,13.517872,52.4184302,Sitzbank,Sitzbank,,2026-07-15
Point,13.5185665,52.4176183,Sitzbank,Sitzbank,,2026-07-15
Point,13.5169739,52.4192995,Sitzbank,Sitzbank,,2026-07-15
Point,13.5214339,52.4184046,Sitzbank,Sitzbank,,2026-07-15
Point,13.5216325,52.4180409,Sitzbank,Sitzbank,,2026-07-15
Point,13.5183736,52.4178306,Sitzbank,Sitzbank,,2026-07-15
Point,13.5178285,52.4184524,Sitzbank,Sitzbank,,2026-07-15
Point,13.5172856,52.4189246,Sitzbank,Sitzbank,,2026-07-15
Point,13.5183262,52.4178703,Sitzbank,Sitzbank,,2026-07-15
Point,13.5173247,52.4188966,Sitzbank,Sitzbank,,2026-07-15
Point,13.5205054,52.4174035,Sitzbank,Sitzbank,,2026-07-15
Point,13.5213796,52.4184773,Sitzbank,Sitzbank,,2026-07-15
Point,13.5211324,52.4175514,Sitzbank,Sitzbank,,2026-07-15
Point,13.5185335,52.4176601,Sitzbank,Sitzbank,,2026-07-15
Point,13.5170962,52.4190369,Sitzbank,Sitzbank,,2026-07-15
Point,13.5169428,52.419321,Sitzbank,Sitzbank,,2026-07-15
Point,13.5170708,52.419065,Sitzbank,Sitzbank,,2026-07-15
Point,13.444504,52.4305207,Sitzbank,Sitzbank,,2026-07-15
Point,13.4410058,52.42961,Sitzbank,Sitzbank,,2026-07-15
Point,13.4390906,52.4291995,Sitzbank,Sitzbank,,2026-07-15
Point,13.4376391,52.4287497,Sitzbank,Sitzbank,,2026-07-15
Point,13.4374595,52.4287967,Sitzbank,Sitzbank,,2026-07-15
Point,13.4319889,52.4272138,Sitzbank,Sitzbank,,2026-07-15
Point,13.4312026,52.4270336,Sitzbank,Sitzbank,,2026-07-15
Point,13.4300997,52.4267569,Sitzbank,Sitzbank,,2026-07-15
Point,13.4300872,52.4267839,Sitzbank,Sitzbank,,2026-07-15
Point,13.4290194,52.4265096,Sitzbank,Sitzbank,,2026-07-15
Point,13.4266037,52.425949,Sitzbank,Sitzbank,,2026-07-15
Point,13.4260191,52.4256811,Sitzbank,Sitzbank,,2026-07-15
Point,13.4245032,52.4252633,Sitzbank,Sitzbank,,2026-07-15
Point,13.424644,52.4253316,Sitzbank,Sitzbank,,2026-07-15
Point,13.4246373,52.4253006,Sitzbank,Sitzbank,,2026-07-15
Point,13.4237683,52.4252084,Sitzbank,Sitzbank,,2026-07-15
Point,13.4233906,52.4250536,Sitzbank,Sitzbank,,2026-07-15
Point,13.4172824,52.4234289,Sitzbank,Sitzbank,,2026-07-15
Point,13.4262224,52.4849807,Sitzbank,Sitzbank,,2026-07-15
Point,13.4262242,52.4849964,Sitzbank,Sitzbank,,2026-07-15
Point,13.281545,52.49007,Sitzbank,Sitzbank,,2026-07-15
Point,13.2818856,52.4898825,Sitzbank,Sitzbank,,2026-07-15
Point,13.3520057,52.4565591,Sitzbank,Sitzbank,,2026-07-15
Point,13.3526662,52.4565283,Sitzbank,Sitzbank,,2026-07-15
Point,13.4252769,52.4857316,Sitzbank,Sitzbank,,2026-07-15
Point,13.4177645,52.4868341,Sitzbank,Sitzbank,,2026-07-15
Point,13.419075,52.4871822,Sitzbank,Sitzbank,,2026-07-15
Point,13.4177902,52.4868114,Sitzbank,Sitzbank,,2026-07-15
Point,13.4589941,52.554875,Sitzbank,Sitzbank,,2026-07-15
Point,13.459208,52.5550189,Sitzbank,Sitzbank,,2026-07-15
Point,13.4592381,52.5546697,Sitzbank,Sitzbank,,2026-07-15
Point,13.4593465,52.5547733,Sitzbank,Sitzbank,,2026-07-15
Point,13.459462,52.5548743,Sitzbank,Sitzbank,,2026-07-15
Point,13.3432004,52.4377324,Sitzbank,Sitzbank,,2026-07-15
Point,13.3435369,52.4379511,Sitzbank,Sitzbank,,2026-07-15
Point,13.340634,52.4557539,Sitzbank,Sitzbank,,2026-07-15
Point,13.6288207,52.4601782,Sitzbank,Sitzbank,,2026-07-15
Point,13.6287694,52.4601483,Sitzbank,Sitzbank,,2026-07-15
Point,13.3093396,52.455862,Sitzbank,Sitzbank,,2026-07-15
Point,13.3094291,52.4558502,Sitzbank,Sitzbank,,2026-07-15
Point,13.3091395,52.4557117,Sitzbank,Sitzbank,,2026-07-15
Point,13.3070775,52.4587471,Sitzbank,Sitzbank,,2026-07-15
Point,13.4576968,52.4400889,Sitzbank,Sitzbank,,2026-07-15
Point,13.4794376,52.4839706,Sitzbank,Sitzbank,,2026-07-15
Point,13.4195831,52.4898203,Sitzbank,Sitzbank,,2026-07-15
Point,13.4261538,52.4616144,Sitzbank,Sitzbank,,2026-07-15
Point,13.4262649,52.4616276,Sitzbank,Sitzbank,,2026-07-15
Point,13.4289258,52.4619528,Sitzbank,Sitzbank,,2026-07-15
Point,13.4291837,52.4619841,Sitzbank,Sitzbank,,2026-07-15
Point,13.4288378,52.4619409,Sitzbank,Sitzbank,,2026-07-15
Point,13.4219842,52.4617397,Sitzbank,Sitzbank,,2026-07-15
Point,13.4225197,52.4615274,Sitzbank,Sitzbank,,2026-07-15
Point,13.4223491,52.4616293,Sitzbank,Sitzbank,,2026-07-15
Point,13.2964123,52.6246319,Sitzbank,Sitzbank,,2026-07-15
Point,13.4310042,52.5008588,Sitzbank,Sitzbank,,2026-07-15
Point,13.4309086,52.5008245,Sitzbank,Sitzbank,,2026-07-15
Point,13.4302552,52.5007155,Sitzbank,Sitzbank,,2026-07-15
Point,13.4301285,52.5006973,Sitzbank,Sitzbank,,2026-07-15
Point,13.4823367,52.4229839,Sitzbank,Sitzbank,,2026-07-15
Point,13.4823795,52.4229861,Sitzbank,Sitzbank,,2026-07-15
Point,13.4822792,52.4228929,Sitzbank,Sitzbank,,2026-07-15
Point,13.4822755,52.4229235,Sitzbank,Sitzbank,,2026-07-15
Point,13.4496317,52.4360199,Sitzbank,Sitzbank,,2026-07-15
Point,13.4475791,52.4392131,Sitzbank,Sitzbank,,2026-07-15
Point,13.446993,52.441314,Sitzbank,Sitzbank,,2026-07-15
Point,13.4629132,52.4390932,Sitzbank,Sitzbank,,2026-07-15
Point,13.4629278,52.4391471,Sitzbank,Sitzbank,,2026-07-15
Point,13.4367409,52.4795749,Sitzbank,Sitzbank,,2026-07-15
Point,13.436725,52.4795544,Sitzbank,Sitzbank,,2026-07-15
Point,13.579634,52.5183835,Sitzbank,Sitzbank,,2026-07-15
Point,13.4312175,52.5004347,Sitzbank,Sitzbank,,2026-07-15
Point,13.4310887,52.5003678,Sitzbank,Sitzbank,,2026-07-15
Point,13.6473922,52.4560917,Sitzbank,Sitzbank,,2026-07-15
Point,13.5046554,52.5295807,Sitzbank,Sitzbank,,2026-07-15
Point,13.6408079,52.4723945,Sitzbank,Sitzbank,,2026-07-15
Point,13.6640677,52.4703448,Sitzbank,Sitzbank,,2026-07-15
Point,13.1619893,52.5771209,Sitzbank,Sitzbank,,2026-07-15
Point,13.1620478,52.5771303,Sitzbank,Sitzbank,,2026-07-15
Point,13.1622301,52.5770832,Sitzbank,Sitzbank,,2026-07-15
Point,13.4682465,52.4395092,Sitzbank,Sitzbank,,2026-07-15
Point,13.468105,52.4395666,Sitzbank,Sitzbank,,2026-07-15
Point,13.6249016,52.5360242,Sitzbank,Sitzbank,,2026-07-15
Point,13.6248252,52.5361437,Sitzbank,Sitzbank,,2026-07-15
Point,13.3479159,52.4673581,Sitzbank,Sitzbank,,2026-07-15
Point,13.3479641,52.4673473,Sitzbank,Sitzbank,,2026-07-15
Point,13.3479675,52.46732,Sitzbank,Sitzbank,,2026-07-15
Point,13.3479203,52.4673053,Sitzbank,Sitzbank,,2026-07-15
Point,13.3481058,52.4672316,Sitzbank,Sitzbank,,2026-07-15
Point,13.2820752,52.5448468,Sitzbank,Sitzbank,,2026-07-15
Point,13.2821324,52.5448371,Sitzbank,Sitzbank,,2026-07-15
Point,13.2821324,52.5448085,Sitzbank,Sitzbank,,2026-07-15
Point,13.2821331,52.5447548,Sitzbank,Sitzbank,,2026-07-15
Point,13.2821324,52.5447262,Sitzbank,Sitzbank,,2026-07-15
Point,13.5943659,52.5315935,Sitzbank,Sitzbank,,2026-07-15
Point,13.5942742,52.5317124,Sitzbank,Sitzbank,,2026-07-15
Point,13.5944334,52.5316894,Sitzbank,Sitzbank,,2026-07-15
Point,13.3580751,52.4639957,Sitzbank,Sitzbank,,2026-07-15
Point,13.2905522,52.5088105,Sitzbank,Sitzbank,,2026-07-15
Point,13.2905062,52.5088513,Sitzbank,Sitzbank,,2026-07-15
Point,13.2903647,52.5090115,Sitzbank,Sitzbank,,2026-07-15
Point,13.5075263,52.4940883,Sitzbank,Sitzbank,,2026-07-15
Point,13.5076441,52.4943279,Sitzbank,Sitzbank,,2026-07-15
Point,13.5221276,52.4989847,Sitzbank,Sitzbank,,2026-07-15
Point,13.5218969,52.4993596,Sitzbank,Sitzbank,,2026-07-15
Point,13.5221435,52.4989543,Sitzbank,Sitzbank,,2026-07-15
Point,13.5219153,52.4993236,Sitzbank,Sitzbank,,2026-07-15
Point,13.5200359,52.5018346,Sitzbank,Sitzbank,,2026-07-15
Point,13.5755523,52.5315356,Sitzbank,Sitzbank,,2026-07-15
Point,13.5755548,52.5315539,Sitzbank,Sitzbank,,2026-07-15
Point,13.4925848,52.4337746,Sitzbank,Sitzbank,,2026-07-15
Point,13.4936493,52.4347851,Sitzbank,Sitzbank,,2026-07-15
Point,13.4891638,52.4370625,Sitzbank,Sitzbank,,2026-07-15
Point,13.4846741,52.4391829,Sitzbank,Sitzbank,,2026-07-15
Point,13.4822336,52.4403399,Sitzbank,Sitzbank,,2026-07-15
Point,13.480796,52.4409223,Sitzbank,Sitzbank,,2026-07-15
Point,13.4098526,52.5704869,Sitzbank,Sitzbank,,2026-07-15
Point,13.4100143,52.570502,Sitzbank,Sitzbank,,2026-07-15
Point,13.3185889,52.5707721,Sitzbank,Sitzbank,,2026-07-15
Point,13.3182859,52.570816,Sitzbank,Sitzbank,,2026-07-15
Point,13.3190037,52.5707285,Sitzbank,Sitzbank,,2026-07-15
Point,13.5016232,52.5085034,Sitzbank,Sitzbank,,2026-07-15
Point,13.5015207,52.5085124,Sitzbank,Sitzbank,,2026-07-15
Point,13.5003545,52.5086488,Sitzbank,Sitzbank,,2026-07-15
Point,13.5003888,52.5087058,Sitzbank,Sitzbank,,2026-07-15
Point,13.5669128,52.5252509,Sitzbank,Sitzbank,,2026-07-15
Point,13.5669604,52.5252482,Sitzbank,Sitzbank,,2026-07-15
Point,13.5667562,52.5255003,Sitzbank,Sitzbank,,2026-07-15
Point,13.4319,52.4927286,Sitzbank,Sitzbank,,2026-07-15
Point,13.4319131,52.4929022,Sitzbank,Sitzbank,,2026-07-15
Point,13.4317491,52.4928689,Sitzbank,Sitzbank,,2026-07-15
Point,13.4322866,52.4926986,Sitzbank,Sitzbank,,2026-07-15
Point,13.4323001,52.4926941,Sitzbank,Sitzbank,,2026-07-15
Point,13.4303597,52.4932195,Sitzbank,Sitzbank,,2026-07-15
Point,13.4304215,52.4932,Sitzbank,Sitzbank,,2026-07-15
Point,13.4257639,52.4346706,Sitzbank,Sitzbank,,2026-07-15
Point,13.4257662,52.4347354,Sitzbank,Sitzbank,,2026-07-15
Point,13.4257663,52.4347032,Sitzbank,Sitzbank,,2026-07-15
Point,13.4260553,52.4347601,Sitzbank,Sitzbank,,2026-07-15
Point,13.4259642,52.4347797,Sitzbank,Sitzbank,,2026-07-15
Point,13.4258805,52.4347933,Sitzbank,Sitzbank,,2026-07-15
Point,13.4442457,52.4497689,Sitzbank,Sitzbank,,2026-07-15
Point,13.4441658,52.4494454,Sitzbank,Sitzbank,,2026-07-15
Point,13.2919977,52.5438641,Sitzbank,Sitzbank,,2026-07-15
Point,13.2942758,52.5464516,Sitzbank,Sitzbank,,2026-07-15
Point,13.2948026,52.5438685,Sitzbank,Sitzbank,,2026-07-15
Point,13.4831267,52.525948,Sitzbank,Sitzbank,,2026-07-15
Point,13.4831272,52.5259134,Sitzbank,Sitzbank,,2026-07-15
Point,13.4117445,52.5277827,Sitzbank,Sitzbank,,2026-07-15
Point,13.4116903,52.5277992,Sitzbank,Sitzbank,,2026-07-15
Point,13.4117025,52.527841,Sitzbank,Sitzbank,,2026-07-15
Point,13.4444354,52.5415092,Sitzbank,Sitzbank,,2026-07-15
Point,13.4440597,52.5416495,Sitzbank,Sitzbank,,2026-07-15
Point,13.4589688,52.5110911,Sitzbank,Sitzbank,,2026-07-15
Point,13.4590134,52.510993,Sitzbank,Sitzbank,,2026-07-15
Point,13.4589843,52.510998,Sitzbank,Sitzbank,,2026-07-15
Point,13.4589922,52.5111448,Sitzbank,Sitzbank,,2026-07-15
Point,13.459005,52.5111746,Sitzbank,Sitzbank,,2026-07-15
Point,13.459089,52.5111821,Sitzbank,Sitzbank,,2026-07-15
Point,13.459425,52.5111226,Sitzbank,Sitzbank,,2026-07-15
Point,13.4594506,52.5111178,Sitzbank,Sitzbank,,2026-07-15
Point,13.459466,52.5110907,Sitzbank,Sitzbank,,2026-07-15
Point,13.4594604,52.5110783,Sitzbank,Sitzbank,,2026-07-15
Point,13.4594141,52.5109742,Sitzbank,Sitzbank,,2026-07-15
Point,13.4594071,52.5109571,Sitzbank,Sitzbank,,2026-07-15
Point,13.459348,52.5109397,Sitzbank,Sitzbank,,2026-07-15
Point,13.4593104,52.5109458,Sitzbank,Sitzbank,,2026-07-15
Point,13.4589768,52.5108646,Sitzbank,Sitzbank,,2026-07-15
Point,13.4589057,52.510874,Sitzbank,Sitzbank,,2026-07-15
Point,13.45884,52.510785,Sitzbank,Sitzbank,,2026-07-15
Point,13.4588213,52.5107475,Sitzbank,Sitzbank,,2026-07-15
Point,13.4588112,52.5107142,Sitzbank,Sitzbank,,2026-07-15
Point,13.4603987,52.510955,Sitzbank,Sitzbank,,2026-07-15
Point,13.4597902,52.5110529,Sitzbank,Sitzbank,,2026-07-15
Point,13.4598975,52.5110378,Sitzbank,Sitzbank,,2026-07-15
Point,13.460035,52.5110142,Sitzbank,Sitzbank,,2026-07-15
Point,13.460153,52.510995,Sitzbank,Sitzbank,,2026-07-15
Point,13.4600309,52.5105093,Sitzbank,Sitzbank,,2026-07-15
Point,13.4599129,52.5105285,Sitzbank,Sitzbank,,2026-07-15
Point,13.4597822,52.5105473,Sitzbank,Sitzbank,,2026-07-15
Point,13.4596715,52.5105677,Sitzbank,Sitzbank,,2026-07-15
Point,13.4595461,52.5105873,Sitzbank,Sitzbank,,2026-07-15
Point,13.4593238,52.5107487,Sitzbank,Sitzbank,,2026-07-15
Point,13.4592926,52.5106744,Sitzbank,Sitzbank,,2026-07-15
Point,13.4592719,52.5106297,Sitzbank,Sitzbank,,2026-07-15
Point,13.4592316,52.5106181,Sitzbank,Sitzbank,,2026-07-15
Point,13.4591736,52.5106248,Sitzbank,Sitzbank,,2026-07-15
Point,13.4593376,52.5107828,Sitzbank,Sitzbank,,2026-07-15
Point,13.4592926,52.5108187,Sitzbank,Sitzbank,,2026-07-15
Point,13.459236,52.5108262,Sitzbank,Sitzbank,,2026-07-15
Point,13.4591642,52.510836,Sitzbank,Sitzbank,,2026-07-15
Point,13.4590979,52.510844,Sitzbank,Sitzbank,,2026-07-15
Point,13.4590526,52.5108013,Sitzbank,Sitzbank,,2026-07-15
Point,13.4590429,52.5107797,Sitzbank,Sitzbank,,2026-07-15
Point,13.4590331,52.5107573,Sitzbank,Sitzbank,,2026-07-15
Point,13.4590231,52.5107356,Sitzbank,Sitzbank,,2026-07-15
Point,13.4572764,52.5344649,Sitzbank,Sitzbank,,2026-07-15
Point,13.4572241,52.5345437,Sitzbank,Sitzbank,,2026-07-15
Point,13.1810322,52.4198698,Sitzbank,Sitzbank,,2026-07-15
Point,13.1810296,52.4199368,Sitzbank,Sitzbank,,2026-07-15
Point,13.1807037,52.4196972,Sitzbank,Sitzbank,,2026-07-15
Point,13.5197361,52.4702561,Sitzbank,Sitzbank,,2026-07-15
Point,13.5194127,52.4706066,Sitzbank,Sitzbank,,2026-07-15
Point,13.5193976,52.47058,Sitzbank,Sitzbank,,2026-07-15
Point,13.5193624,52.4705784,Sitzbank,Sitzbank,,2026-07-15
Point,13.4288805,52.47998,Sitzbank,Sitzbank,,2026-07-15
Point,13.4288368,52.4800257,Sitzbank,Sitzbank,,2026-07-15
Point,13.4287761,52.4800638,Sitzbank,Sitzbank,,2026-07-15
Point,13.4286956,52.4800935,Sitzbank,Sitzbank,,2026-07-15
Point,13.4292602,52.5276176,Sitzbank,Sitzbank,,2026-07-15
Point,13.2916345,52.5200409,Sitzbank,Sitzbank,,2026-07-15
Point,13.2916117,52.520165,Sitzbank,Sitzbank,,2026-07-15
Point,13.2916009,52.5202449,Sitzbank,Sitzbank,,2026-07-15
Point,13.2915875,52.5203216,Sitzbank,Sitzbank,,2026-07-15
Point,13.6488696,52.4603896,Sitzbank,Sitzbank,,2026-07-15
Point,13.4660871,52.5364216,Sitzbank,Sitzbank,,2026-07-15
Point,13.4612282,52.5782564,Sitzbank,Sitzbank,,2026-07-15
Point,13.4614579,52.5783172,Sitzbank,Sitzbank,,2026-07-15
Point,13.4614265,52.578507,Sitzbank,Sitzbank,,2026-07-15
Point,13.4617141,52.5783621,Sitzbank,Sitzbank,,2026-07-15
Point,13.460788,52.5782294,Sitzbank,Sitzbank,,2026-07-15
Point,13.4563614,52.5025936,Sitzbank,Sitzbank,,2026-07-15
Point,13.302128,52.6433183,Sitzbank,Sitzbank,,2026-07-15
Point,13.3034529,52.6433148,Sitzbank,Sitzbank,,2026-07-15
Point,13.352744,52.5191197,Sitzbank,Sitzbank,,2026-07-15
Point,13.3525565,52.5192146,Sitzbank,Sitzbank,,2026-07-15
Point,13.4293762,52.5779248,Sitzbank,Sitzbank,,2026-07-15
Point,13.4292657,52.5778172,Sitzbank,Sitzbank,,2026-07-15
Point,13.4295713,52.5781099,Sitzbank,Sitzbank,,2026-07-15
