type,coordinates long,coordinates lat,category,name,info
Feature,13.35281188,52.48432519,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.32748453,52.48647699,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.35593646,52.55543704,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.46108994,52.51995539,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.34150163,52.46954345,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.49460645,52.63565562,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.38350244,52.55606887,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.46437459,52.4874668,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.3670489,52.49384768,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.34809497,52.52609313,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.41357257,52.51270775,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.41329416,52.55375529,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.47697618,52.51314665,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.44733616,52.51144621,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.40542608,52.54676507,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.56583554,52.57009941,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.49426207,52.54559586,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.42732495,52.54586702,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.3355016,52.52499599,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.47661219,52.42266025,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.41865976,52.54289978,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.355711,52.45925104,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.36315439,52.41349848,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.57488685,52.51290078,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.33620516,52.45100854,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.46902428,52.51123157,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.42089017,52.54864132,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.46625556,52.55261489,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.43890576,52.47371418,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.42056481,52.60714456,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.42199925,52.47758455,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.41016173,52.38777881,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.60117246,52.48255183,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.46429066,52.47029641,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.60470183,52.53938551,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.37109775,52.42251988,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.4284121,52.47991339,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.54735,52.50095304,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.34281826,52.45068363,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.377623,52.46396504,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.37816284,52.52895761,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.48851,52.61763504,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.37599736,52.45591143,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.51389091,52.46463712,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.43685584,52.4661677,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.45114979,52.48906468,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.59157784,52.52941866,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.3483289,52.55611133,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.53926,52.43443004,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.55491781,52.51342024,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.24082699,52.51219569,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.64932986,52.37581704,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.34910572,52.4585531,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.47958581,52.51899963,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.30931569,52.43090193,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.52667175,52.4585929,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.37428942,52.50557045,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.72100464,52.43908177,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.52751847,52.41098733,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.24402778,52.51422226,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,00 €"
Feature,13.240857,52.52550504,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.60107193,52.535819,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.46589437,52.55719699,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.30490027,52.41763396,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.40641667,52.51847226,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,50 €"
Feature,13.46065563,52.51069719,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,00 €"
Feature,13.44354426,52.52926375,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,00 €"
Feature,13.33611111,52.50494448,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,50 €"
Feature,13.34841667,52.51423615,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,00 €"
Feature,13.33086111,52.50333337,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,50 €"
Feature,13.326417,52.48288004,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,00 €"
Feature,13.23694025,52.51064622,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,00 €"
Feature,13.24435372,52.51559749,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.23063889,52.51361115,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,00 €"
Feature,13.2600713,52.51606074,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.310916,52.49310404,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,00 €"
Feature,13.314755,52.47336304,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,00 €"
Feature,13.272577,52.50967904,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,00 €"
Feature,13.39090278,52.48852781,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,00 €"
Feature,13.37786111,52.48750004,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,00 €"
Feature,13.47069502,52.53100825,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.34522222,52.51555559,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,00 €"
Feature,13.3915,52.5141667,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.3699105,52.54161118,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.3586066,52.54700434,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.35325,52.53990281,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,00 €"
Feature,13.34701389,52.53352781,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,00 €"
Feature,13.33677778,52.53322226,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,00 €"
Feature,13.44738889,52.43736115,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,00 €"
Feature,13.438239,52.48287404,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,00 €"
Feature,13.44138889,52.47155559,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,00 €"
Feature,13.438141,52.47880204,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.43710799,52.53359533,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.41288889,52.53244448,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,00 €"
Feature,13.30761111,52.61613893,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,00 €"
Feature,13.26988889,52.53784726,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,00 €"
Feature,13.31208333,52.4426667,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,00 €"
Feature,13.386907,52.43869504,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,00 €"
Feature,13.363288,52.48114604,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,00 €"
Feature,13.58021912,52.45884691,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.62458333,52.4506667,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,00 €"
Feature,13.40855785,52.49286303,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.27259722,52.5890976,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.283026,52.59069704,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,00 €"
Feature,13.23827778,52.54447226,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,00 €"
Feature,13.16316667,52.52125004,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,00 €"
Feature,13.24342558,52.5129514,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.240781,52.51218014,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,00 €"
Feature,13.24459,52.51562004,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,00 €"
Feature,13.2435201,52.51299104,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,00 €"
Feature,13.60335231,52.53191209,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.322725,52.50525204,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.46334589,52.49342189,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,00 €"
Feature,13.30438889,52.52552781,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,00 €"
Feature,13.33795722,52.48848515,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.36653677,52.44987364,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.26961478,52.45090722,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.34776313,52.43215976,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.54179877,52.45777624,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.40735842,52.48949362,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.26915398,52.59267528,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.50409799,52.56442884,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.5244707,52.56469272,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.46552944,52.52439503,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.50529292,52.5486517,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.52272917,52.49745842,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.54770927,52.43811152,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.44995016,52.52206873,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.46558416,52.50458115,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.44277931,52.51609353,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.37759975,52.48935686,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.37787755,52.50259598,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.3912828,52.50411433,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.40262528,52.50666611,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.41511058,52.50259645,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.40675338,52.49671859,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.44349367,52.50084209,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.4206793,52.49176614,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.36693678,52.49715436,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.44696249,52.50337663,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.44302543,52.49899281,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.39303038,52.49738987,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.43145832,52.46786214,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.41713616,52.48445445,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.41822526,52.46251875,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.36647416,52.45960768,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.39209928,52.43975235,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.612439,52.51191616,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.52979487,52.48326899,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.52083415,52.51350194,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.20776401,52.53735115,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.39612461,52.39691455,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.32615964,52.46568534,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.3453017,52.4879543,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.34515858,52.49690686,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.34058231,52.51810343,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.40105178,52.53302971,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.41390433,52.50826585,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.30119545,52.53020162,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.4007839,52.51166693,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.3722522,52.55703986,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.35229855,52.54627093,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.34675975,52.56054176,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.56284008,52.44649501,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.57381067,52.44532621,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.37090504,52.5632982,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.35379007,52.59966521,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.30597673,52.60179772,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.36471606,52.60744812,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.18423147,52.48414676,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.3913257,52.49795132,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.45874385,52.55557443,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.4568589,52.50268311,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.44022382,52.44771059,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.49694955,52.56987395,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.17622222,52.42147226,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,00 €"
Feature,13.47848841,52.49203795,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,00 €"
Feature,13.48005605,52.48551876,Toilette,Öffentliche Toilette,"nicht barrierefrei/unbekannt, Preis: 0,00 €"
